Timestamp,Voltage_from_PSU,Current_from_PSU,Resistance_from_PSU,Power_from_PSU
2025-10-14 19:53:54,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:53:55,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:53:57,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:53:59,1.499929,0.000654,2293.469418960245,0.000980953566
2025-10-14 19:54:00,1.499929,0.000654,2293.469418960245,0.000980953566
2025-10-14 19:54:02,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:54:03,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:05,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:54:07,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:54:08,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:54:10,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:54:11,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:54:13,1.499929,0.000652,2300.504601226994,0.0009779537080000001
2025-10-14 19:54:14,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:54:16,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:18,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:54:19,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:54:21,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:54:22,1.499929,0.000654,2293.469418960245,0.000980953566
2025-10-14 19:54:24,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:26,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:54:27,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:29,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:54:30,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:54:32,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:54:34,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:54:35,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:37,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:54:38,1.499929,0.000657,2282.9969558599696,0.0009854533530000002
2025-10-14 19:54:40,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:41,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:54:43,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:54:45,1.499929,0.000654,2293.469418960245,0.000980953566
2025-10-14 19:54:46,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:48,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:54:50,1.499729,0.000659,2275.764795144158,0.000988321411
2025-10-14 19:54:51,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:54:53,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:54:54,1.499729,0.000659,2275.764795144158,0.000988321411
2025-10-14 19:54:56,1.499929,0.000655,2289.967938931298,0.000982453495
2025-10-14 19:54:57,1.499929,0.000654,2293.469418960245,0.000980953566
2025-10-14 19:54:59,1.499929,0.000659,2276.0682852807286,0.000988453211
2025-10-14 19:55:01,1.499729,0.000659,2275.764795144158,0.000988321411
2025-10-14 19:55:02,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:55:04,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:55:05,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:55:07,1.499729,0.000659,2275.764795144158,0.000988321411
2025-10-14 19:55:09,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:55:10,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:12,1.499929,0.000655,2289.967938931298,0.000982453495
2025-10-14 19:55:13,1.499929,0.000657,2282.9969558599696,0.0009854533530000002
2025-10-14 19:55:15,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:55:17,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:55:18,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:55:20,1.499729,0.000659,2275.764795144158,0.000988321411
2025-10-14 19:55:21,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:55:23,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:24,1.499929,0.000657,2282.9969558599696,0.0009854533530000002
2025-10-14 19:55:26,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:55:28,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:29,1.499929,0.000652,2300.504601226994,0.0009779537080000001
2025-10-14 19:55:31,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:32,1.499729,0.000659,2275.764795144158,0.000988321411
2025-10-14 19:55:34,1.499729,0.000661,2268.878971255673,0.0009913208690000002
2025-10-14 19:55:36,1.499929,0.000655,2289.967938931298,0.000982453495
2025-10-14 19:55:37,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:55:39,1.499929,0.000655,2289.967938931298,0.000982453495
2025-10-14 19:55:40,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:55:42,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:44,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:55:45,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:47,1.499729,0.000657,2282.6925418569253,0.000985321953
2025-10-14 19:55:48,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:55:50,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:55:51,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:55:53,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:55:55,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:56,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:55:58,1.499929,0.000657,2282.9969558599696,0.0009854533530000002
2025-10-14 19:55:59,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:56:01,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:56:03,1.499929,0.000652,2300.504601226994,0.0009779537080000001
2025-10-14 19:56:04,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:56:06,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:56:07,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:56:09,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:56:11,1.499929,0.000655,2289.967938931298,0.000982453495
2025-10-14 19:56:12,1.499729,0.000655,2289.6625954198475,0.000982322495
2025-10-14 19:56:14,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:56:15,1.499729,0.000654,2293.1636085626915,0.000980822766
2025-10-14 19:56:17,1.499729,0.00065,2307.275384615385,0.0009748238500000001
2025-10-14 19:56:19,1.499729,0.00065,2307.275384615385,0.0009748238500000001
2025-10-14 19:56:20,1.499929,0.00065,2307.583076923077,0.00097495385
2025-10-14 19:56:22,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:56:23,1.499929,0.000648,2314.70524691358,0.0009719539920000001
2025-10-14 19:56:25,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:56:27,1.499929,0.00065,2307.583076923077,0.00097495385
2025-10-14 19:56:28,1.499729,0.000652,2300.197852760736,0.0009778233080000001
2025-10-14 19:56:30,1.499929,0.00065,2307.583076923077,0.00097495385
2025-10-14 19:56:31,1.499929,0.000648,2314.70524691358,0.0009719539920000001
