Timestamp,V_P6V,I_P6V,R_P6V,P_P6V,V_P25V,I_P25V,R_P25V,P_P25V
2025-11-12 07:00:56,1.499929,0.002772,541.0999278499279,0.004157803188000001,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:00:58,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:00,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:02,1.499929,0.002772,541.0999278499279,0.004157803188000001,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:04,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:06,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:08,1.499929,0.002769,541.6861682918021,0.004153303401,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:11,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:13,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:15,1.499929,0.002772,541.0999278499279,0.004157803188000001,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:17,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:19,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:21,1.499929,0.002778,539.93124550036,0.004166802762,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:23,1.499929,0.002772,541.0999278499279,0.004157803188000001,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:26,1.499929,0.002771,541.2952002887045,0.004156303259,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:28,1.499929,0.002772,541.0999278499279,0.004157803188000001,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:30,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:32,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:34,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:36,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001765,850.5654390934843,0.00264970272
2025-11-12 07:01:38,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:41,1.499929,0.002776,540.3202449567724,0.004163802904,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:43,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:45,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:47,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:49,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:51,1.499929,0.002772,541.0999278499279,0.004157803188000001,1.501248,0.001767,849.6027164685909,0.0026527052159999996
2025-11-12 07:01:53,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:56,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001766,850.083805209513,0.002651203968
2025-11-12 07:01:58,1.499929,0.002774,540.709805335256,0.004160803046,1.501248,0.001767,849.6027164685909,0.0026527052159999996
